material_id,Material,description,Size,Fuel,source,type,id,unit,province_state,city,year,material_cost,labour_cost,equipment_cost,material_op_factor,labour_op_factor,equipment_op_factor,comments,material_mult,labour_mult
166,Ductwork-M,"Flexible metal ductwork insulated with 1"" PE jacket 6"" diameter",6,,rs-means,Unit,170555,L.F.,,,,,,,,,,,1,1
167,Ductwork-M,"Flexible metal ductwork insulated with 1"" PE jacket 10"" diameter",10,,rs-means,Unit,170556,L.F.,,,,,,,,,,,1,1
168,Ductwork-M,"Flexible metal ductwork insulated with 1"" PE jacket 12"" diameter",12,,rs-means,Unit,170557,L.F.,,,,,,,,,,,1,1
169,Ductwork-A,"Flexible aluminum ductwork insulated with 1"" PE jacket 4"" diameter",4,,rs-means,Unit,170558,L.F.,,,,,,,,,,,1,1
170,Ductwork-A,"Flexible aluminum ductwork insulated with 1"" PE jacket 6"" diameter",6,,rs-means,Unit,170559,L.F.,,,,,,,,,,,1,1
171,Ductwork-A,"Flexible aluminum ductwork insulated with 1"" PE jacket 10"" diameter",10,,rs-means,Unit,170560,L.F.,,,,,,,,,,,1,1
172,Ductwork-A,"Flexible aluminum ductwork insulated with 1"" PE jacket 12"" diameter",12,,rs-means,Unit,170561,L.F.,,,,,,,,,,,1,1
173,DuctworkAccess,"Duct accessories, round damper, butterfly, volume control, 6"" diam., includes lever lock regulator",6,,rs-means,Unit,170562,each,,,,,,,,,,,1,1
174,DuctworkAccess,"Duct accessories, round damper, butterfly, volume control, 8"" diam., includes lever lock regulator",8,,rs-means,Unit,170563,each,,,,,,,,,,,1,1
175,DuctworkFabric,"Ductwork, flexible coated fiberglass fabric on corrosion resistant metal helix, insulated, P.E. jacket, 1"" thick, 6"" diameter, pressure to 12""(WG) UL-181",6,,rs-means,Unit,170555,ft2,,,,,,,,,,,1,1
176,DuctworkFabric,"Ductwork, flexible coated fiberglass fabric on corrosion resistant metal helix, insulated, P.E. jacket, 1"" thick, 8"" diameter, pressure to 12""(WG) UL-181",8,,rs-means,Unit,170564,ft2,,,,,,,,,,,1,1
177,DuctworkLiner,"Insulation, ductwork, board type, fiberglass liner, no finish, 3 lb. density, 2"" thick",,,rs-means,Unit,170565,ft2,,,,,,,,,,,1,1
178,FansDD-HP,"Fans, direct drive blower with motor 5"" SP, 1045 cfm 1/5 hp",1045,,rs-means,Unit,170566,each,,,,,,,,,,,1,1
179,FansDD-HP,"Fans, direct drive blower with motor 5"" SP, 1385 cfm 1/4 hp",1385,,rs-means,Unit,170567,each,,,,,,,,,,,1,1
180,FansDD-HP,"Fans, direct drive blower with motor 5"" SP, 1640 cfm 1/3 hp",1640,,rs-means,Unit,170568,each,,,,,,,,,,,1,1
181,FansDD-HP,"Fans, direct drive blower with motor 5"" SP, 1760 cfm 1/2 hp",1760,,rs-means,Unit,170569,each,,,,,,,,,,,1,1
182,FansDD-LP,"Fans, utility set direct drive steel 1/4""SP 150 cfm 1/8 hp",150,,rs-means,Unit,170570,each,,,,,,,,,,,1,1
183,FansDD-LP,"Fans, utility set direct drive steel 1/4""SP 485 cfm 1/6 hp",485,,rs-means,Unit,170571,each,,,,,,,,,,,1,1
184,FansDD-LP,"Fans, utility set direct drive steel 1/4""SP 1950 cfm 1/2 hp",1950,,rs-means,Unit,170572,each,,,,,,,,,,,1,1
185,FansDD-LP,"Fans, utility set direct drive steel 1/4""SP 2410 cfm 3/4 hp",2410,,rs-means,Unit,170573,each,,,,,,,,,,,1,1
186,FansDD-LP,"Fans, utility set direct drive steel 1/4""SP 3328 cfm 1-1/2 hp",3328,,rs-means,Unit,170574,each,,,,,,,,,,,1,1
187,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 800 cfm 1/4 hp",800,,rs-means,Unit,170575,each,,,,,,,,,,,1,1
188,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 1300 cfm 1/3 hp",1300,,rs-means,Unit,170576,each,,,,,,,,,,,1,1
189,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 2000 cfm 1 hp",2000,,rs-means,Unit,170577,each,,,,,,,,,,,1,1
190,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 2900 cfm 3/4 hp",2900,,rs-means,Unit,170578,each,,,,,,,,,,,1,1
191,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 3600 cfm 3/4 hp",3600,,rs-means,Unit,170579,each,,,,,,,,,,,1,1
192,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 4800 cfm 1 hp",4800,,rs-means,Unit,170580,each,,,,,,,,,,,1,1
193,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 6700 cfm 1-1/2 hp",6700,,rs-means,Unit,170581,each,,,,,,,,,,,1,1
194,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 7500 cfm 2 hp",7500,,rs-means,Unit,170582,each,,,,,,,,,,,1,1
195,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 1100 cfm 3 hp",11000,,rs-means,Unit,170583,each,,,,,,,,,,,1,1
196,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 13000 cfm 3 hp",13000,,rs-means,Unit,170584,each,,,,,,,,,,,1,1
197,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 15000 cfm 5 hp",15000,,rs-means,Unit,170585,each,,,,,,,,,,,1,1
198,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 17000 cfm 7-1/2 hp",17000,,rs-means,Unit,170586,each,,,,,,,,,,,1,1
199,FansBelt,"Fans, utility set, belt drive, 3PH, 1/4"" SP, 20000 cfm 7-1/2 hp",20000,,rs-means,Unit,170587,each,,,,,,,,,,,1,1
200,Fans,"Fans, centrifugal, airfoil, motor and drive complete, 1000CFM, 1/2 H.P.",1000,,rs-means,Unit,170588,each,,,,,,,,,,,1,1
201,Fans,"Fans, centrifugal, airfoil, motor and drive complete, 2000 CFM, 1 H.P.",2000,,rs-means,Unit,170589,each,,,,,,,,,,,1,1
202,Fans,"Fans, centrifugal, airfoil, motor and drive complete, 4000 CFM, 3 H.P.",4000,,rs-means,Unit,170590,each,,,,,,,,,,,1,1
203,Fans,"Fans, centrifugal, airfoil, motor and drive complete, 8000 CFM, 7-1/2 H.P.",8000,,rs-means,Unit,170591,each,,,,,,,,,,,1,1
204,FansFume,"Fans, centrifugal, airfoil, motor and drive complete, 12,000 CFM, 10 H.P.",12000,,rs-means,Unit,170592,each,,,,,,,,,,,1,1
205,FansFume,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/4"" S.P., 1200 CFM, 1/4 H.P.",1200,,rs-means,Unit,170593,each,,,,,,,,,,,1,1
206,FansFume,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/4"" S.P., 1520 CFM, 1/3 H.P.",1520,,rs-means,Unit,170594,each,,,,,,,,,,,1,1
207,FansFume,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/4"" S.P., 1850 CFM, 1/2 H.P.",1850,,rs-means,Unit,170595,each,,,,,,,,,,,1,1
208,FansFume,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/4"" S.P., 2180 CFM, 3/4 H.P.",2180,,rs-means,Unit,170596,each,,,,,,,,,,,1,1
209,FansFume,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 3600 CFM, 1 H.P.",3600,,rs-means,Unit,170597,each,,,,,,,,,,,1,1
210,FansFume,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 4250 CFM, 1-1/2 H.P., includes explosionproof motor",4250,,rs-means,Unit,170598,each,,,,,,,,,,,1,1
211,FansFume,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 4800 CFM, 2 H.P.",4800,,rs-means,Unit,170599,each,,,,,,,,,,,1,1
212,FansFume,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 6920 CFM, 5 H.P.",6920,,rs-means,Unit,170600,each,,,,,,,,,,,1,1
213,FansFume,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 7700 CFM, 7-1/2 H.P.",7700,,rs-means,Unit,170601,each,,,,,,,,,,,1,1
214,CVMixingBoxes,"Constant Volume, 150-270 cfm with electric motor",270,,rs-means,Unit,170602,each,,,,,,,,,,,1,1
215,CVMixingBoxes,"Constant Volume, 270-600 cfm with electric motor",600,,rs-means,Unit,170603,each,,,,,,,,,,,1,1
216,CVMixingBoxes,"Constant Volume, 550-1000 cfm with electric motor",1000,,rs-means,Unit,170604,each,,,,,,,,,,,1,1
217,CVMixingBoxes,"Constant Volume, 1000-1600 cfm with electric motor",1600,,rs-means,Unit,170605,each,,,,,,,,,,,1,1
218,CVMixingBoxes,"Constant Volume, 1300-1900 cfm with electric motor",1900,,rs-means,Unit,170606,each,,,,,,,,,,,1,1
219,CVMixingBoxes,"Constant Volume, 550-2640 cfm with electric motor",2640,,rs-means,Unit,170607,each,,,,,,,,,,,1,1
220,CVMixingBoxes,"Constant Volume, 650-3120 cfm with electric motor",3120,,rs-means,Unit,170608,each,,,,,,,,,,,1,1
221,VAVMixingBoxesClg,"VAV, pneumatic,  Cooling only, 300-600 cfm includes electric motor",600,,rs-means,Unit,170609,each,,,,,,,,,,,1,1
222,VAVMixingBoxesClg,"VAV, pneumatic,  Cooling only, 500-1000 cfm includes electric motor",1000,,rs-means,Unit,170610,each,,,,,,,,,,,1,1
223,VAVMixingBoxesClg,"VAV, pneumatic,  Cooling only, 800-1600 cfm includes electric motor",1600,,rs-means,Unit,170611,each,,,,,,,,,,,1,1
224,VAVMixingBoxesClg,"VAV, pneumatic,  Cooling only, 1100-2000 cfm includes electric motor",2000,,rs-means,Unit,170612,each,,,,,,,,,,,1,1
225,VAVMixingBoxesClg,"VAV, pneumatic,  Cooling only, 1500-3000 cfm includes electric motor",3000,,rs-means,Unit,170613,each,,,,,,,,,,,1,1
226,VAVMixingBoxesClg,"VAV, pneumatic,  Cooling only, 2000-4000 cfm includes electric motor",4000,,rs-means,Unit,170614,each,,,,,,,,,,,1,1
227,VAVMixingBoxesHtg,"VAV, pneumatic,  HW Coils only, 200 cfm includes electric motor",200,,rs-means,Unit,170615,each,,,,,,,,,,,1,1
228,VAVMixingBoxesHtg,"VAV, pneumatic,  HW Coils only, 400 cfm includes electric motor",400,,rs-means,Unit,170616,each,,,,,,,,,,,1,1
229,VAVMixingBoxesHtg,"VAV, pneumatic,  HW Coils only, 600 cfm includes electric motor",600,,rs-means,Unit,170617,each,,,,,,,,,,,1,1
230,VAVMixingBoxesHtg,"VAV, pneumatic,  HW Coils only, 800 cfm includes electric motor",800,,rs-means,Unit,170618,each,,,,,,,,,,,1,1
231,VAVMixingBoxesHtg,"VAV, pneumatic,  HW Coils only, 1000 cfm includes electric motor",1000,,rs-means,Unit,170619,each,,,,,,,,,,,1,1
232,VAVMixingBoxesHtg,"VAV, pneumatic,  HW Coils only, 1250 cfm includes electric motor",1250,,rs-means,Unit,170620,each,,,,,,,,,,,1,1
233,VAVMixingBoxesHtg,"VAV, pneumatic,  HW Coils only, 1500 cfm includes electric motor",1500,,rs-means,Unit,170621,each,,,,,,,,,,,1,1
234,VAVMixingBoxesHtg,"VAV, pneumatic,  HW Coils only, 2000 cfm includes electric motor",2000,,rs-means,Unit,170622,each,,,,,,,,,,,1,1
235,VAVMixingBoxesHtg,"VAV, pneumatic,  HW Coils only, 3000 cfm includes electric motor",3000,,rs-means,Unit,170623,each,,,,,,,,,,,1,1
236,VAVFanMixingBoxesClg,"VAV, fan power,  Cooling only, 200 cfm includes electric motor",200,,rs-means,Unit,170624,each,,,,,,,,,,,1,1
237,VAVFanMixingBoxesClg,"VAV, fan power,  Cooling only, 400 cfm includes electric motor",400,,rs-means,Unit,170625,each,,,,,,,,,,,1,1
238,VAVFanMixingBoxesClg,"VAV, fan power,  Cooling only, 600 cfm includes electric motor",600,,rs-means,Unit,170626,each,,,,,,,,,,,1,1
239,VAVFanMixingBoxesClg,"VAV, fan power,  Cooling only, 800 cfm includes electric motor",800,,rs-means,Unit,170627,each,,,,,,,,,,,1,1
240,VAVFanMixingBoxesClg,"VAV, fan power,  Cooling only, 1000 cfm includes electric motor",1000,,rs-means,Unit,170628,each,,,,,,,,,,,1,1
241,VAVFanMixingBoxesClg,"VAV, fan power,  Cooling only, 1250 cfm includes electric motor",1250,,rs-means,Unit,170629,each,,,,,,,,,,,1,1
242,VAVFanMixingBoxesClg,"VAV, fan power,  Cooling only, 1500 cfm includes electric motor",1500,,rs-means,Unit,170630,each,,,,,,,,,,,1,1
243,VAVFanMixingBoxesClg,"VAV, fan power,  Cooling only, 2000 cfm includes electric motor",2000,,rs-means,Unit,170631,each,,,,,,,,,,,1,1
244,VAVFanMixingBoxesHtg,"VAV, fan power,  HW Coils only, 200 cfm includes electric motor",200,,rs-means,Unit,170632,each,,,,,,,,,,,1,1
245,VAVFanMixingBoxesHtg,"VAV, fan power,  HW Coils only, 400 cfm includes electric motor",400,,rs-means,Unit,170633,each,,,,,,,,,,,1,1
246,VAVFanMixingBoxesHtg,"VAV, fan power,  HW Coils only, 600 cfm includes electric motor",600,,rs-means,Unit,170634,each,,,,,,,,,,,1,1
247,VAVFanMixingBoxesHtg,"VAV, fan power,  HW Coils only, 800 cfm includes electric motor",800,,rs-means,Unit,170635,each,,,,,,,,,,,1,1
248,VAVFanMixingBoxesHtg,"VAV, fan power,  HW Coils only, 1000 cfm includes electric motor",1000,,rs-means,Unit,170636,each,,,,,,,,,,,1,1
249,VAVFanMixingBoxesHtg,"VAV, fan power,  HW Coils only, 1250 cfm includes electric motor",1250,,rs-means,Unit,170637,each,,,,,,,,,,,1,1
250,VAVFanMixingBoxesHtg,"VAV, fan power,  HW Coils only, 1500 cfm includes electric motor",1500,,rs-means,Unit,170638,each,,,,,,,,,,,1,1
251,VAVFanMixingBoxesHtg,"VAV, fan power,  HW Coils only, 2000 cfm includes electric motor",2000,,rs-means,Unit,170639,each,,,,,,,,,,,1,1
253,Diffusers,"Diffuser, aluminum, ceiling, perforated, 24"" x 24"" lay-in panel size, 8"" x 8"", includes opposed blade damper",64,,rs-means,Unit,170640,each,,,,,,,,,,,1,1
254,Diffusers,"Diffuser, aluminum, ceiling, T-bar mounting, 24"" x 24"" lay-in frame, 6"" x 6"", includes opposed blade damper",36,,rs-means,Unit,170641,each,,,,,,,,,,,1,1
255,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 4"" x 12""",0.25,,rs-means,Unit,170642,each,,,,,,,,,,,1,1
256,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 4"" x 24""",0.5,,rs-means,Unit,170643,each,,,,,,,,,,,1,1
257,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 4"" x 48""",1,,rs-means,Unit,170644,each,,,,,,,,,,,1,1
258,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 4"" x 72""",1.61,,rs-means,Unit,170645,each,,,,,,,,,,,1,1
259,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 6"" x 12""",0.4,,rs-means,Unit,170646,each,,,,,,,,,,,1,1
260,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 6"" x 24""",0.8,,rs-means,Unit,170647,each,,,,,,,,,,,1,1
261,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 6"" x 48""",1.6,,rs-means,Unit,170648,each,,,,,,,,,,,1,1
262,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 6"" x 72""",2.4,,rs-means,Unit,170649,each,,,,,,,,,,,1,1
263,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 10"" x 12""",0.67,,rs-means,Unit,170650,each,,,,,,,,,,,1,1
264,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 10"" x 24""",1.34,,rs-means,Unit,170651,each,,,,,,,,,,,1,1
265,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 10"" x 48""",2.68,,rs-means,Unit,170652,each,,,,,,,,,,,1,1
266,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 10"" x 72""",4,,rs-means,Unit,170653,each,,,,,,,,,,,1,1
267,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 12"" x 12""",0.8,,rs-means,Unit,170654,each,,,,,,,,,,,1,1
268,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 12"" x 24""",1.61,,rs-means,Unit,170655,each,,,,,,,,,,,1,1
269,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 12"" x 48""",3.22,,rs-means,Unit,170656,each,,,,,,,,,,,1,1
270,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 12"" x 72""",4.83,,rs-means,Unit,170657,each,,,,,,,,,,,1,1
271,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 16"" x 16""",1.43,,rs-means,Unit,170658,each,,,,,,,,,,,1,1
272,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 16"" x 24""",2.14,,rs-means,Unit,170659,each,,,,,,,,,,,1,1
273,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 16"" x 48""",4.3,,rs-means,Unit,170660,each,,,,,,,,,,,1,1
274,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 16"" x 72""",6.44,,rs-means,Unit,170661,each,,,,,,,,,,,1,1
275,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 20"" x 24""",2.68,,rs-means,Unit,170662,each,,,,,,,,,,,1,1
276,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 20"" x 48""",5.37,,rs-means,Unit,170663,each,,,,,,,,,,,1,1
277,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 20"" x 72""",8,,rs-means,Unit,170664,each,,,,,,,,,,,1,1
278,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 24"" x 24""",3.22,,rs-means,Unit,170665,each,,,,,,,,,,,1,1
279,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 24"" x 48""",6.44,,rs-means,Unit,170666,each,,,,,,,,,,,1,1
280,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 24"" x 72""",9.66,,rs-means,Unit,170667,each,,,,,,,,,,,1,1
281,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 30"" x 28""",4.7,,rs-means,Unit,170668,each,,,,,,,,,,,1,1
282,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 30"" x 48""",8,,rs-means,Unit,170669,each,,,,,,,,,,,1,1
283,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 30"" x 72""",12.1,,rs-means,Unit,170670,each,,,,,,,,,,,1,1
284,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 30"" x 84""",14.1,,rs-means,Unit,170671,each,,,,,,,,,,,1,1
285,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 34"" x 32""",6.1,,rs-means,Unit,170672,each,,,,,,,,,,,1,1
286,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 34"" x 48""",9.12,,rs-means,Unit,170673,each,,,,,,,,,,,1,1
287,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 34"" x 72""",13.69,,rs-means,Unit,170674,each,,,,,,,,,,,1,1
288,Coils,"Hot Water, DX, or Consensor Coils, copper tubes, aluminum fins  2 rows, 8 fins per inch  Size 34"" x 84""",16,,rs-means,Unit,170675,each,,,,,,,,,,,1,1
289,AHUCV,"Air handling unit, packaged weatherproof, with cooling/heating coil section, filters, mixing box, constant volume, single zone, 2000 CFM, cooling coils may be chilled water or DX, heating coils may be hot water, steam or electric",2000,,rs-means,Unit,170676,each,,,,,,,,,,,1,1
290,AHUCV,"Air handling unit, packaged weatherproof, with cooling/heating coil section, filters, mixing box, constant volume, single zone, 5000 CFM, cooling coils may be chilled water or DX, heating coils may be hot water, steam or electric",5000,,rs-means,Unit,170677,each,,,,,,,,,,,1,1
291,AHUCV,"Air handling unit, packaged weatherproof, with cooling/heating coil section, filters, mixing box, constant volume, single zone, 10,000 CFM, cooling coils may be chilled water or DX, heating coils may be hot water, steam or electric",10000,,rs-means,Unit,170678,each,,,,,,,,,,,1,1
292,AHUCV,"Air handling unit, packaged weatherproof, with cooling/heating coil section, filters, mixing box, constant volume, single zone, 15,000 CFM, cooling coils may be chilled water or DX, heating coils may be hot water, steam or electric",15000,,rs-means,Unit,170679,each,,,,,,,,,,,1,1
293,AHUCV,"Air handling unit, packaged weatherproof, with cooling/heating coil section, filters, mixing box, constant volume, single zone, 20,000 CFM, cooling coils may be chilled water or DX, heating coils may be hot water, steam or electric",20000,,rs-means,Unit,170680,each,,,,,,,,,,,1,1
294,AHUCV,"Air handling unit, packaged weatherproof, with cooling/heating coil section, filters, mixing box, constant volume, single zone, 30,000 CFM, cooling coils may be chilled water or DX, heating coils may be hot water, steam or electric",30000,,rs-means,Unit,170681,each,,,,,,,,,,,1,1
295,AHUVAV,"Air handling unit, packaged weatherproof, with cooling/heating coil section, filters, mixing box, variable air volume, single zone, 2000 CFM, cooling coils may be chilled water or DX, heating coils may be hot water, steam or electric",2000,,rs-means,Unit,170682,each,,,,,,,,,,,1,1
